Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
34,18:26:53.827,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
35,18:26:54.316,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
36,18:26:54.744,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
37,18:26:55.148,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
38,18:26:55.555,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
39,18:26:55.966,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
40,18:26:56.425,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
41,18:26:56.802,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
42,18:26:57.185,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
43,18:26:57.542,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
44,18:26:57.849,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
45,18:26:58.239,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
46,18:26:58.558,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
47,18:26:58.998,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
48,18:26:59.410,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
49,18:26:59.842,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
50,18:27:00.632,Target,BB Gun,0.425000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
51,18:27:00.972,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
52,18:27:01.362,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
53,18:27:01.712,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
54,18:27:02.143,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
55,18:27:02.482,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
56,18:27:02.843,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
57,18:27:03.284,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
58,18:27:03.760,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
59,18:27:04.122,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
60,18:27:04.492,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
61,18:27:04.842,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
62,18:27:05.293,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
63,18:27:05.737,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
64,18:27:06.116,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
65,18:27:06.461,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
66,18:27:06.894,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
67,18:27:07.740,Target,BB Gun,0.429000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
68,18:27:08.183,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
69,18:27:08.632,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
70,18:27:08.932,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
71,18:27:09.453,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
72,18:27:09.873,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
73,18:27:10.184,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
74,18:27:10.551,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
75,18:27:10.919,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
76,18:27:11.251,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
77,18:27:11.605,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
78,18:27:12.019,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
79,18:27:12.332,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
80,18:27:12.718,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
81,18:27:13.215,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
82,18:27:13.928,Target,BB Gun,0.401000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
83,18:27:14.300,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
84,18:27:14.697,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
85,18:27:15.093,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
86,18:27:15.427,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
87,18:27:15.801,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
88,18:27:16.152,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
89,18:27:17.089,Target,BB Gun,0.602000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
90,18:27:17.538,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
91,18:27:17.902,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
92,18:27:18.261,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
93,18:27:18.694,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
94,18:27:19.164,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
95,18:27:19.666,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
96,18:27:19.973,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
97,18:27:20.445,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
98,18:27:20.867,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
99,18:27:21.290,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
100,18:27:21.731,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
101,18:27:22.221,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
102,18:27:22.774,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
103,18:27:23.222,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
104,18:27:23.716,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
105,18:27:24.112,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
106,18:27:24.481,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
107,18:27:24.835,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
108,18:27:25.193,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
109,18:27:25.555,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
110,18:27:25.934,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
111,18:27:26.254,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
112,18:27:26.644,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
113,18:27:26.984,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
114,18:27:27.656,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
115,18:27:28.285,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
116,18:27:28.735,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
117,18:27:29.190,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
118,18:27:29.578,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
119,18:27:29.969,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
120,18:27:30.365,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
121,18:27:30.751,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
122,18:27:31.133,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
123,18:27:31.521,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
124,18:27:32.003,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
125,18:27:32.375,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
126,18:27:32.803,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
127,18:27:33.257,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
128,18:27:33.682,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
129,18:27:34.153,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
130,18:27:34.532,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
131,18:27:34.918,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
132,18:27:35.249,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
133,18:27:35.591,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
134,18:27:36.028,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
135,18:27:36.462,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
136,18:27:36.923,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
137,18:27:37.371,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
138,18:27:37.714,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
139,18:27:38.129,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
140,18:27:38.623,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale,Avg Target Scale,Avg Time Dilation
BB Gun,146,140,140.0,146.0,

Kills:,140
Deaths:,0
Fight Time:,2.803
Time Remaining:,0.0
Avg TTK:,0.428442
Damage Done:,140.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,140
Miss Count:,6
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
MBS Points:,0.0
Score:,1400.0
Scenario:,VT ww5t Intermediate S5
Hash:,5c7668cf07b550bb2b7956f5709cf84e
Game Version:,3.7.10.2025-07-31-16-09-12-1e030a50ff30
Challenge Start:,18:26:38.679
Pause Count:,0
Pause Duration:,0
Avg Target Scale:,1.0
Avg Time Dilation:,1.0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,CSGO
Sens Increment:,0.471429
Horiz Sens:,1.5
Vert Sens:,1.5
DPI:,800
FOV:,90.0
FOVScale:,Counter-Strike
Hide Gun:,false
Crosshair:,ch.png
Crosshair Scale:,1.0
Crosshair Color:,000100FF
Resolution:,1920x1080
Avg FPS:,297.506683
Resolution Scale:,100.0
