Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
27,18:20:45.621,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
28,18:20:46.093,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
29,18:20:46.598,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
30,18:20:47.080,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
31,18:20:47.575,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
32,18:20:48.031,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
33,18:20:48.461,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
34,18:20:48.881,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
35,18:20:49.283,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
36,18:20:49.692,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
37,18:20:50.075,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
38,18:20:50.417,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
39,18:20:50.811,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
40,18:20:51.216,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
41,18:20:51.578,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
42,18:20:52.013,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
43,18:20:52.508,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
44,18:20:52.910,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
45,18:20:53.298,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
46,18:20:53.747,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
47,18:20:54.260,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
48,18:20:54.644,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
49,18:20:55.050,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
50,18:20:55.511,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
51,18:20:56.005,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
52,18:20:56.450,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
53,18:20:56.798,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
54,18:20:57.197,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
55,18:20:57.602,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
56,18:20:58.002,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
57,18:20:58.437,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
58,18:20:59.137,Target,BB Gun,0.345000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
59,18:20:59.509,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
60,18:20:59.881,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
61,18:21:00.277,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
62,18:21:00.694,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
63,18:21:01.222,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
64,18:21:01.722,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
65,18:21:02.067,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
66,18:21:02.452,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
67,18:21:02.843,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
68,18:21:03.289,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
69,18:21:03.668,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
70,18:21:04.028,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
71,18:21:04.497,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
72,18:21:04.986,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
73,18:21:05.337,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
74,18:21:05.773,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
75,18:21:06.142,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
76,18:21:06.507,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
77,18:21:06.884,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
78,18:21:07.683,Target,BB Gun,0.426000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
79,18:21:08.070,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
80,18:21:08.509,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
81,18:21:08.954,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
82,18:21:09.470,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
83,18:21:09.865,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
84,18:21:10.228,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
85,18:21:10.644,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
86,18:21:11.030,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
87,18:21:11.469,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
88,18:21:11.983,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
89,18:21:12.399,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
90,18:21:12.756,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
91,18:21:13.221,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
92,18:21:13.583,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
93,18:21:13.983,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
94,18:21:14.433,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
95,18:21:15.032,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
96,18:21:15.499,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
97,18:21:15.931,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
98,18:21:16.501,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
99,18:21:16.989,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
100,18:21:17.349,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
101,18:21:17.741,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
102,18:21:18.170,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
103,18:21:18.607,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
104,18:21:18.991,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
105,18:21:19.378,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
106,18:21:19.797,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
107,18:21:20.211,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
108,18:21:20.613,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
109,18:21:20.942,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
110,18:21:21.283,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
111,18:21:21.712,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
112,18:21:22.206,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
113,18:21:22.697,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
114,18:21:23.103,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
115,18:21:23.465,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
116,18:21:23.945,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
117,18:21:24.442,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
118,18:21:24.791,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
119,18:21:25.276,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
120,18:21:25.644,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
121,18:21:26.221,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
122,18:21:26.751,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
123,18:21:27.098,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
124,18:21:27.460,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
125,18:21:27.835,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
126,18:21:28.135,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
127,18:21:28.617,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
128,18:21:29.199,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
129,18:21:29.572,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
130,18:21:29.963,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
131,18:21:30.301,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
132,18:21:30.774,Target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
133,18:21:31.259,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
134,18:21:31.594,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
135,18:21:32.386,Target,BB Gun,0.358000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
136,18:21:32.786,Target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale,Avg Target Scale,Avg Time Dilation
BB Gun,139,136,136.0,139.0,

Kills:,136
Deaths:,0
Fight Time:,1.148
Time Remaining:,0.0
Avg TTK:,0.441062
Damage Done:,136.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,136
Miss Count:,3
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
MBS Points:,0.0
Score:,1360.0
Scenario:,VT ww5t Intermediate S5
Hash:,5c7668cf07b550bb2b7956f5709cf84e
Game Version:,3.7.10.2025-07-31-16-09-12-1e030a50ff30
Challenge Start:,18:20:33.107
Pause Count:,0
Pause Duration:,0
Avg Target Scale:,1.0
Avg Time Dilation:,1.0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,CSGO
Sens Increment:,0.471429
Horiz Sens:,1.5
Vert Sens:,1.5
DPI:,800
FOV:,90.0
FOVScale:,Counter-Strike
Hide Gun:,false
Crosshair:,ch.png
Crosshair Scale:,1.0
Crosshair Color:,000100FF
Resolution:,1920x1080
Avg FPS:,285.940826
Resolution Scale:,100.0
