Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,18:59:15.421,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
2,18:59:16.493,target,BB Gun,0.602000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
3,18:59:17.040,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
4,18:59:17.579,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
5,18:59:17.970,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
6,18:59:18.477,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
7,18:59:18.992,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
8,18:59:19.374,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
9,18:59:19.861,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
10,18:59:20.337,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
11,18:59:20.751,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
12,18:59:21.280,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
13,18:59:21.775,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
14,18:59:22.243,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
15,18:59:22.691,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
16,18:59:23.297,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
17,18:59:23.707,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
18,18:59:24.137,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
19,18:59:24.633,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
20,18:59:25.108,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
21,18:59:25.616,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
22,18:59:25.951,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
23,18:59:26.320,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
24,18:59:26.725,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
25,18:59:27.134,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
26,18:59:27.578,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
27,18:59:28.018,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
28,18:59:29.018,target,BB Gun,0.537000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
29,18:59:29.555,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
30,18:59:30.057,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
31,18:59:31.114,target,BB Gun,0.552000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
32,18:59:31.906,target,BB Gun,0.446000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
33,18:59:32.307,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
34,18:59:32.847,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
35,18:59:33.331,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
36,18:59:33.823,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
37,18:59:34.302,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
