Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,18:45:20.252,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
2,18:45:20.809,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
3,18:45:21.334,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
4,18:45:21.762,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
5,18:45:22.231,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
6,18:45:22.818,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
7,18:45:23.347,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
8,18:45:23.971,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
9,18:45:24.496,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
10,18:45:24.971,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
11,18:45:25.510,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
12,18:45:25.877,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
13,18:45:26.421,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
14,18:45:26.922,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
15,18:45:27.296,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
16,18:45:27.686,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
17,18:45:28.056,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
18,18:45:28.485,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
19,18:45:29.000,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
20,18:45:29.427,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
21,18:45:30.047,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
22,18:45:30.499,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
23,18:45:30.987,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
24,18:45:32.111,target,BB Gun,0.581000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
25,18:45:32.556,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
26,18:45:32.987,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
27,18:45:33.360,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
28,18:45:33.807,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
29,18:45:34.315,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
30,18:45:34.825,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
31,18:45:35.248,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
32,18:45:35.637,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
33,18:45:35.992,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
34,18:45:36.389,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
35,18:45:36.825,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
36,18:45:37.253,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
37,18:45:37.785,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
38,18:45:38.195,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
39,18:45:38.696,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
40,18:45:39.217,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
41,18:45:39.543,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
42,18:45:39.986,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
43,18:45:40.752,target,BB Gun,0.439000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
44,18:45:41.216,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
45,18:45:41.668,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
46,18:45:42.180,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
47,18:45:42.720,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
48,18:45:43.227,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
49,18:45:43.762,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
50,18:45:44.135,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
51,18:45:44.595,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
52,18:45:45.041,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
53,18:45:45.512,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
54,18:45:45.946,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
55,18:45:46.378,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
56,18:45:46.733,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
57,18:45:47.099,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
58,18:45:47.482,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
59,18:45:47.838,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
60,18:45:48.328,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
61,18:45:48.838,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
62,18:45:49.280,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
63,18:45:49.752,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
64,18:45:50.139,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
65,18:45:50.609,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
66,18:45:51.018,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
67,18:45:51.966,target,BB Gun,0.525000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
68,18:45:52.407,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
69,18:45:52.998,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
70,18:45:53.342,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
71,18:45:53.837,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
72,18:45:54.260,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
73,18:45:54.666,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
74,18:45:55.095,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
75,18:45:55.566,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
76,18:45:56.020,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
77,18:45:56.580,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
78,18:45:57.068,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
79,18:45:57.588,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
80,18:45:58.125,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
81,18:45:58.548,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
82,18:45:59.044,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
83,18:45:59.615,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
84,18:45:59.980,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
85,18:46:00.392,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
86,18:46:00.871,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
87,18:46:01.224,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
88,18:46:01.842,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
89,18:46:02.856,target,BB Gun,0.513000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
90,18:46:03.311,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
91,18:46:04.280,target,BB Gun,0.432000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
92,18:46:04.665,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
93,18:46:05.096,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
94,18:46:05.574,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
95,18:46:06.036,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
96,18:46:06.442,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
97,18:46:06.888,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
98,18:46:07.341,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
99,18:46:07.925,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
100,18:46:08.353,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
101,18:46:09.258,target,BB Gun,0.457000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
102,18:46:09.694,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
103,18:46:10.099,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
104,18:46:10.467,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
105,18:46:10.986,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
106,18:46:11.426,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
107,18:46:11.850,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
108,18:46:12.346,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
109,18:46:12.744,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
110,18:46:13.110,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
111,18:46:13.501,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
112,18:46:14.285,target,BB Gun,0.472000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
113,18:46:14.741,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
114,18:46:15.644,target,BB Gun,0.563000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
115,18:46:16.155,target,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
116,18:46:16.802,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
117,18:46:17.226,target,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
118,18:46:18.080,target,BB Gun,0.447000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
119,18:46:19.163,target,BB Gun,0.561000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale,Avg Target Scale,Avg Time Dilation
